61639276,6.06061
130225540,12.5
57006366,6.93069
128803358,16
54819658,4.08163
124058832,15.84158
55280443,5.05051
129127912,15.15152
27628576,3
67895914,8
28705253,2.0202
10021048,0
20687441,1.0101
6351173,0
16649431,0
3982087,0
96479780,9.18367
68136295,8.91089
241835743,30.69307
235097984,30.69307
250391074,31
237697899,30.39216
240856550,31.06796
241479924,30.69307
253514946,30.30303
247294385,30.30303
243712164,30
248453450,31.68317
265422571,31.63265
304808742,38
243845854,30
255910999,30.30303
253280551,31.68317
256152839,29.89691
274974051,33.66337
275059454,32.65306
291588365,33.67347
287382051,35.35354
261937466,32.67327
264234244,33
259077679,31.31313
244405665,30.69307
242461235,30
253780975,29.89691
241674225,28.28283
247885771,31.68317
254245348,31.31313
261556037,31.31313
276216024,34
269153299,33.33333
291194661,36
277016738,34.65347
250655012,30
252943015,33
254305394,29.59184
245732403,29.29293
255813036,31.31313
262164670,31.63265
253095610,31.68317
278525612,35.64356
262940915,33
248900970,31.68317
286230157,35
249789980,33
262111577,31.31313
251354912,31.68317
271039919,33
260844366,31.63265
247728769,30.30303
241841929,32.03883
266944257,33
276266491,34
300869425,35.71429
239828048,30.69307
293216008,34.69388
244902783,31.37255
84994700,10
70071726,9
11993853,0
3523769,0
18790853,0
7962117,0
103319062,11.11111
94848641,12
130398785,15.15152
105062049,12.12121
135462761,16.83168
111614324,11.22449
126860482,12.37113
117664912,14.14141
123922436,15.84158
146944457,17.17172
129121166,15
123000083,15.84158
127343329,12.5
118123285,14
127125423,16.66667
116525334,15
129416333,15.84158
125856625,13.26531
131225023,14.28571
121728240,15
133185865,16.83168
121268452,15.84158
136312960,14.28571
123410976,14.14141
110188088,12.12121
135372273,12.5
117338930,14.85149
131831837,15.30612
132422652,15.15152
133760143,16
140190254,13.54167
103506627,12.12121
44395757,3.0303
27679848,3
28118869,2.0202
9739966,1
17513635,0
4161143,0
218348690,27
220223297,28
270520341,34
247143478,31.37255
287880162,36.27451
271130185,35.29412
315514100,39.60396
286883646,35.35354
283866918,34.34343
296737750,36.36364
318900589,39.39394
301008055,38.23529
295699119,36.63366
425726404,52.04082
300148359,36.36364
411115404,50
291062851,36
409882334,51.96078
297335959,37.62376
433172032,53.53535
330851202,41
467307837,57.57576
314460554,39
465200325,58
309694616,36.73469
464546822,58.41584
308054487,37.1134
408774015,50
285876084,36.27451
404840670,50.49505
274292788,34
411006876,51.02041
246281498,33.33333
537558635,67.64706
215817910,25.5102
601719823,74.74747
238056992,27.27273
600812693,74.4898
245668730,30.69307
540594852,67.32673
238662734,29
443104688,56.43564
292715171,37
418982380,52
291863855,36
444169846,55
284457553,35.64356
475802457,60.39604
285417495,34.02062
502517842,61.61616
281859724,33.33333
472065945,58.58586
398229811,50.98039
359964267,45.54455
295785219,36.36364
309136655,38.38384
401792931,50
342105431,42.57426
412747095,51.02041
358456194,44.44444
414146718,49.48454
330441655,41
414860842,50.50505
319194008,38.77551
406955198,52.42718
305860113,38.61386
417652493,50.51546
296614332,37
406028825,49.49495
296852591,37
462391569,57.42574
239993564,30.69307
482862865,60.39604
239741500,28.28283
437788612,53.60825
230654396,28.28283
407719725,51.92308
300443072,37
469576713,58.16327
269653506,35.29412
463198566,57
267821890,33
443641637,55.44554
259740671,32.67327
23370271,1.0101
13187738,2
22669708,0
6135394,0
19405119,1.0101
3856702,0
123632960,13.13131
106654562,17.17172
329788034,40.40404
341641206,42.57426
354650816,43.43434
318768240,38.77551
286064441,35.64356
307538487,38
332109322,40.40404
325132174,40.40404
316014475,39.60396
319858741,40.19608
309663745,38.38384
301825190,36.73469
286104529,35.64356
370138639,46
327726759,41
322986762,40.40404
322356951,40
305774613,38
322370466,40
303933835,38
317638448,39
313920178,38.38384
398020324,48.48485
419514978,52
322838638,38.77551
412196869,52
435559897,53.53535
334425915,41
354386582,45.09804
341664470,43
320665479,39.39394
373105309,45.45455
380787610,47.52475
405559161,51
361532739,43.87755
389060035,48.51485
364685727,43.87755
404385057,50.50505
391279033,46.93878
412749960,51
349827038,42.85714
432883523,55
378558747,46.46465
364465665,45.45455
336565498,40.20619
324338037,39.39394
311616161,39
293276930,37
360011576,44.55446
339142131,42.57426
333515767,41.41414
347445040,42.26804
301426155,36.36364
366454724,45.54455
380523652,47.47475
409198094,51.48515
329247711,40.40404
491605812,60.41667
321773945,39.60396
531216521,66
360927524,44.44444
595571001,74.75728
349558570,42.42424
581087503,72.44898
360070389,42.85714
488270221,61.76471
350798194,43.43434
506535402,63
322461479,40
511044343,63.26531
408020450,49.49495
544220026,67.34694
364804359,45
499513526,62.37624
14979811,1
4056802,0
42425767,3.0303
27661392,3
20546201,0
4052039,0
274327047,33.33333
255979604,31.31313
403713578,48.97959
389670183,48
387405868,48
407657051,50.50505
364591585,45
379007990,47
381709846,47
362386780,44.89796
402286147,49.49495
365383695,44.44444
386869961,46.39175
366883184,44.89796
361258026,46.07843
389511224,48.48485
368859588,44.44444
367703229,44.44444
380718009,47.47475
365803118,45.45455
371090215,43.29897
358206452,45
362574684,43.87755
388669068,48.51485
368095368,44.89796
391020371,47.95918
371913363,45.45455
380309856,46.39175
398991420,47.91667
386531409,47.47475
397159130,48.48485
424749718,53.46535
383869733,45.91837
501238709,61.61616
403093713,48.97959
498580075,63
362200664,44.89796
513378165,64.70588
387878682,47.47475
506366754,62.62626
383392997,45.91837
502075629,62.2449
375366366,45.36082
501288531,62.37624
385055035,46.39175
524201323,65.30612
386762565,47
493897473,62.13592
383915594,46.93878
507580989,63.26531
392043443,46.39175
518361737,64.28571
416264061,50.51546
479756063,60
376318383,45.36082
382761875,46.46465
418799450,51.51515
377316731,47
496592274,60.82474
379734419,46.93878
420428743,52
390657309,48.97959
399158140,47.95918
386988890,47.47475
417675591,50.51546
388344429,47.47475
367080435,43.87755
395658348,48.97959
397117491,48.45361
375399196,45.45455
404393797,48.45361
377551713,47
382685549,46.46465
378202645,47.47475
368509725,45.45455
361704188,43.87755
406119752,48.95833
368012937,44.89796
407009440,48.97959
381422606,46.46465
362224328,44.44444
378480037,47.52475
379023898,45.91837
374263531,46.46465
384641075,46.39175
400528633,50.49505
351130704,42.42424
346397602,41.83673
231701340,26.80412
231117471,28.28283
14047801,1
5198582,0
17754593,1
4771371,0
221328542,26.26263
198882752,25.74257
411077982,51.48515
370565839,46.53465
393448872,49
446198263,56
436131204,53.53535
451591401,56.86275
412445952,49.48454
424718205,54
464829237,58.25243
430380417,53
481591242,58.16327
569288225,70.70707
408598593,50
566467007,71
427282929,53.92157
582742861,73.26733
413638236,51.96078
616508601,76.76768
388469347,48.48485
649234909,81
424536489,52.94118
706709086,88.11881
426445634,53.53535
646365720,81
402926240,50
660567969,83
400776194,50.49505
650792433,81
400941360,49.49495
653478456,81.63265
419974480,52
670712776,84
466915461,60
673130077,84
493240531,61
694079522,87.2549
468495128,58.58586
672365666,83.83838
491597899,60.60606
719493594,89.89899
493047014,62.13592
717727471,90
520129896,64.28571
711224887,88.88889
569791020,70.70707
692586451,85.71429
555873483,70.87379
702340607,87.62887
532169004,65.65657
715085671,89
418999852,51.51515
667183864,84.15842
403271005,50
575951546,72
425757328,53.53535
644070070,80
418877537,51.51515
649624274,81.81818
423303644,52
644944195,80.19802
412447953,51
659089272,82.82828
413331814,51.51515
680579595,85
404054690,50
708744399,88
413591917,51.48515
727329278,90.90909
410643980,51.48515
738422212,91.83673
433678717,53.06122
726518298,91
457183896,56.56566
573031779,71.71717
436958329,53.06122
578491816,72
413985079,51.51515
579042097,73.26733
436967945,54.45545
574252349,71
464530069,58.82353
591765753,73.73737
429505300,53.53535
559423467,69.69697
425966130,52.47525
575468935,72
428310344,53.53535
651818040,81.81818
426250793,52.04082
701049701,87.2549
501528824,62.7451
726393067,91.08911
408843063,50.50505
658884262,82.82828
398734863,50
641287968,80
384741629,48
568805765,70.40816
408690516,49.49495
567516146,71.28713
489136234,61
445315402,55.44554
421681643,51.51515
449417068,56
405037115,50.50505
444230006,56
428384054,53.46535
458761747,56.56566
436027946,54.90196
431037559,53.06122
425251036,53.46535
448912268,55.10204
409897845,51
551539173,68.04124
416568144,52
555776992,69.90291
433875788,54
628242503,79
437654082,54.45545
607839594,76
399151070,49.49495
640996521,80
392337034,49.50495
645739845,80.80808
98870514,11.88119
119002661,14
37702539,5.05051
8813057,1
55083857,1.03093
7674005,0
186975645,23
181380004,22.22222
423952425,53.46535
544675076,68.62745
413222148,51
656290484,82
465337256,58
596446888,74.4898
447898885,57.28155
406865358,51.48515
429520977,53.46535
489398785,61.76471
466100669,59.40594
424875441,53.46535
460486378,58.25243
509225773,63.36634
473335664,59
461997028,58
481384488,60
471750169,59.80392
448906182,56.43564
434217244,54.90196
430889789,54.45545
424401303,53.92157
403977909,50.49505
411272634,52.47525
418541326,52
420351872,52.94118
447780528,56.43564
462819534,57.57576
473901223,59.40594
466656697,58.82353
427219954,53.46535
416740260,52.52525
403553657,50.49505
415758643,51.96078
444098299,55.44554
460910870,58
446142476,56
422987697,53
430646170,52.52525
406847387,51.48515
426757069,53
420430100,53.39806
456596774,57
524662961,66.33663
456203503,56.43564
411746745,51.48515
409947685,51
404071657,51.48515
438519571,53.06122
429110640,53.92157
441432241,54.90196
432256443,54
433990745,54
416555143,52.47525
404026012,50.49505
404558754,50.98039
461384020,57.42574
439871138,55
454765364,56.86275
438166036,55.44554
409804863,51
406627129,51.48515
423925882,52.04082
430451766,54
442327290,55
422901359,52.47525
448124783,55
438487566,55
405803235,51
457153353,57.42574
449517285,55.55556
492278170,61.61616
446657621,55
413311003,52.42718
423428588,53
419570925,53.46535
453508759,56
442005581,55.88235
424566065,53.46535
420738460,52.47525
401374658,49.50495
415664656,52.47525
435178480,55
462605967,58.82353
431242017,54.36893
421230387,53
432704503,54
418282831,52.47525
438247229,55
421199560,53
419353938,52
434298701,54.45545
435593273,54.90196
432741235,54.90196
417202768,52.47525
413379872,52.47525
419578827,51.51515
412789297,51.96078
429558666,53.92157
420580534,53.92157
449441300,56
464874645,57.57576
426394812,53.46535
493877731,62.13592
396797637,49.50495
672437769,85
515768036,65
517992256,64.70588
515543162,64
530797265,66.66667
518378076,64.64646
536050427,67.64706
462790803,57
541830228,67.64706
471685790,59
523047129,66.33663
485411741,59
509418912,63
443340491,55.88235
417659034,52.94118
439795008,55.44554
437263647,55.44554
427132723,53
435517307,54.45545
444023374,55.44554
411981821,52
429940622,54.90196
429598784,53.92157
428399641,53.46535
419020357,53
414461922,53.39806
413724803,51.48515
422226828,54
417309164,53.46535
424410326,53.46535
434731572,54.45545
440775186,55.44554
419549763,53.39806
418975992,52.94118
429490515,54
435265332,54.45545
432750945,54.45545
430759429,53.92157
436535082,54.90196
109673190,13
101160259,13
24743956,0
8605281,0.9901
43736190,4.0404
24783620,3
413319358,50
404379356,50.50505
512751108,63.63636
458269126,57
461362988,56.56566
502500865,63
484007452,60.39604
497575991,62
482961002,60
499611164,61.61616
493131193,61.61616
539712306,67
472895192,57.57576
478934330,59.59596
507058184,62.37624
475244416,59.40594
493472440,61.22449
489883787,60.60606
482952915,59.59596
476770435,59.40594
517303238,63.63636
472176392,59
489308484,60.60606
468014940,58.58586
454649869,56.56566
471628661,59
470205436,57.57576
465984123,58.41584
459202385,56.56566
474195072,59
494002960,61.22449
476087182,59.59596
534300192,65.30612
469447929,58.41584
509068384,62.62626
521279091,65
482164704,59.59596
505016909,62.62626
487341674,59.18367
470258475,59
480336412,59.59596
497619497,61.61616
489677340,60.20408
478887750,60
469542943,57.57576
474446892,59
470530102,58.58586
462084709,58
474442738,58.58586
478325300,60
483831552,59.18367
488898620,61
498232734,61.61616
484115486,60.39604
499128183,61.22449
505732995,63
513530740,63.26531
481962628,60.60606
454463036,56
480660252,60.39604
476681797,58.58586
462972586,57.42574
461043494,57.57576
468135988,59
480514092,59.18367
473436960,59
528692507,66
493243863,62
484595316,60
483320243,60
509529685,62.2449
491737489,61.76471
511925226,63.63636
488775699,61
472277046,57.14286
476029021,60.39604
474442539,59
474151015,58.58586
446751388,55.55556
466112471,58
482773735,60.78431
479135824,60
502543409,62.62626
490549814,62
522606268,64
527576682,65.68627
508718993,62.62626
545708334,68.68687
481567776,59.59596
542003187,67.32673
515678589,64.35644
603065417,75.4902
556880721,68.36735
608207095,76
495810443,61.61616
588590636,74.25743
476677947,58.58586
526036095,65.65657
480387692,59.40594
476573623,59.40594
473125974,58.58586
473241395,59
492188698,60.20408
478107819,60
498452583,61.22449
475176355,58.16327
505820736,62.62626
483641320,61
477944267,58.58586
501770523,62
486261224,60.60606
470792571,59.40594
81685755,8.08081
69834816,8.08081
19505699,1.9802
3421580,0
449675875,55.10204
337829812,40.81633
795716611,100
516661168,63.54167
798397024,100
528492404,65.65657
735325442,92
477877262,59
533400852,66
580775514,72.72727
528458457,65
548864736,67.67677
566166545,70.70707
537200396,67
589951437,73.73737
563578270,71.28713
575148837,71
550128811,69
527776684,65.65657
516347847,63.63636
507862464,62.2449
522940737,65.65657
517225809,64.28571
505418982,62.62626
539141936,69.60784
519037097,63.26531
525719994,65.65657
526658863,64.94845
539021037,66.32653
537743459,66.32653
548311550,67.01031
536928012,66.66667
547713256,68.36735
566736464,70.40816
517311614,64
541100350,67.67677
538734211,67.34694
555567776,68.68687
586785091,76
601511961,75.75758
570194846,70.40816
597262133,74.74747
491237286,60.60606
542971578,66.66667
515780581,63.26531
531180162,66.32653
531430579,65.30612
539224544,67.32673
529266213,64.94845
512553286,63.63636
548382822,67.34694
535624621,66.32653
538158254,66.32653
553723752,69
577627209,71.13402
555469432,69.38776
544118349,67.34694
525969222,64.64646
523148786,64.64646
537811788,67.67677
538928367,66.32653
568878379,70.40816
518542749,64.28571
643617432,79.79798
573720609,71.42857
613702210,76.28866
554229309,69.38776
565977067,70.40816
530756466,65.97938
569666387,71
545424972,67.01031
565640679,70.40816
531101274,66.33663
534846779,66
508918059,63
552952926,69.69697
531747443,67
578544499,71.71717
559747441,68.36735
559527608,69.38776
592390891,73.19588
562463970,69.38776
530617400,66.66667
581100186,72.44898
448927558,55.44554
578622748,71.71717
511542946,63.63636
516246882,63.91753
537358121,65.97938
569946551,70.40816
544929871,66.66667
540957651,67.32673
539264024,66.66667
546661421,68.36735
514526331,64
531036103,65.30612
527270233,65.65657
564423355,70.40816
536420638,65.97938
561796682,69.38776
548431546,67.01031
569849616,70.70707
570945868,71.42857
562612443,69.38776
464927311,57.84314
603541640,75.25773
480157902,60
535577937,67
506792897,62.62626
498261487,61.61616
508001647,63
528482999,65.65657
551907345,68.36735
509108242,63.26531
439432756,53.60825
409644840,50.50505
16351329,1.9802
2638676,0
21868500,1.0101
8327880,0
99870603,11.11111
81334396,10
557469888,69.30693
528178098,66.33663
571059652,71
798449274,100
588023240,73.73737
747136630,93.06931
560305712,70
696008622,86.86869
529307138,65.65657
632766809,78.78788
559250822,70
527347374,66
520207648,64.64646
583710718,73.26733
589025481,73.52941
593702953,73.73737
556718056,69.69697
586705654,73.73737
563548409,70.29703
583525166,73
525335107,65.65657
628164269,78.21782
558392302,70
557636160,70.29703
568027717,70.58824
581042463,72.72727
562641105,70
548020512,68.31683
534638380,66.66667
532840414,67
543146345,67.34694
529087873,66.66667
563227905,70.29703
754109200,94.84536
560161956,69.69697
717836311,88.88889
611690636,76.23762
661451117,83
593222310,74.5098
755310687,95
580216281,72.72727
564973714,70
595205692,74
569823399,70.40816
583657771,72.27723
566017682,71
577231954,72.27723
608489100,76.23762
615020870,77
582732572,72.72727
552691585,68.62745
546595972,68
514200355,64.28571
547719962,69
536249665,66.33663
533423760,66.33663
547615526,67.67677
554383027,70
574467723,71.71717
549019898,68.31683
567872279,71
549018395,69
558429585,69
529613167,65.65657
552450110,69
559036503,70.87379
588238711,73
574111449,71
556588713,69
536745400,67
656618400,82
593570690,75
681517296,85.14851
589624787,73.26733
548819918,68.31683
546189744,69
565096008,70.40816
530771264,66.66667
597194648,74
544354323,68
607306069,76.23762
584941386,73.52941
541616776,67.67677
586868537,74.5098
568354517,69.69697
652758886,80.80808
587690071,72.44898
662211448,81.81818
625596396,77.45098
568758982,69.07216
583390512,70.40816
595442407,74.74747
587964485,73
558912599,69.30693
562240747,70
565910162,69.69697
562389968,70
560283477,67.01031
556615380,68.68687
560626504,69.69697
546773514,67.32673
552524121,67.34694
579041783,71.42857
561265101,68.68687
535871497,65.30612
554186765,68.04124
567815086,70
554214046,67.67677
578571865,71.71717
562369681,69.38776
562676039,71
582906380,71.13402
569388947,69.69697
549359469,67.34694
563633018,69.69697
561653933,68.68687
601773511,73.73737
620720433,76.76768
595511673,74.25743
574739903,70.10309
554387948,69
558760107,68
546638490,67.34694
568469686,69.38776
584236737,73.52941
581847569,71.71717
689738495,85.85859
564774209,71
637742455,79.59184
560029617,70.58824
557746552,70
544053787,68
529489046,65.65657
537518710,67.32673
536064507,67.32673
551952852,69
517410061,64
516500903,65.34653
527223851,66
542709278,67.32673
534563849,66
536523906,67.32673
543066395,67.34694
523491950,65.65657
410424203,49.48454
426115038,53.46535
37060822,2.0202
19374628,2
126695922,15
128699135,16
636238783,80.19802
616610505,77.45098
577852621,72.54902
583756557,73.52941
577555565,72
562778403,70.58824
589160170,73.52941
605922890,76.23762
591956218,75
590379209,74.25743
590484644,73.26733
592518151,74.5098
577723903,72
579064682,73.52941
577171416,72.27723
577813750,72.81553
602995286,75.75758
584535928,73.26733
593329966,74
691074840,86.27451
644589102,80
726153572,91.08911
658001809,82
728287414,91.17647
656498826,82
625594118,79.20792
610032500,75.5102
598543951,74.5098
599745454,75
589132591,74.25743
605613201,75.75758
634294658,79.41176
599884128,75.4902
707354445,88.88889
648379410,81.18812
721060330,90.19608
614855983,76.23762
697627436,87.2549
642028887,80.19802
605216978,76.47059
625645219,78
602585431,75.24752
613432549,77.22772
594046264,76.23762
551830315,69
607240020,76.47059
578531092,72.27723
747951827,93
587874405,74
791981470,100
615500531,77.45098
702895448,88.34951
606185339,75.24752
710705456,88.34951
591206150,74.25743
682576412,86.13861
622485404,76.53061
655643569,82
613057190,76.23762
602099149,75.4902
610267665,76.76768
600005540,75.4902
589057845,73.78641
581003595,73.26733
589968399,74
573743854,71.84466
565538530,71
618172971,78.21782
616873981,77.22772
601680015,75.4902
616399812,77
601137242,75
623001166,77
602711572,76.23762
611694835,77
597498326,74.75728
606203084,76
592769370,74.25743
558442950,69.60784
583883206,73.26733
630282788,79
581176804,73.52941
595905681,73.73737
586747073,73.78641
605934944,75.75758
590741265,73.73737
608267582,76.23762
598893118,75.4902
618991397,77.45098
586213542,73.26733
590632709,74.25743
594958121,75
597109088,74.25743
584704108,73.78641
614613635,76.76768
601612931,75.72816
594709675,74
592616145,74.25743
600227014,75
607600712,76
608888352,76.23762
597588152,75.24752
600527892,74.2268
590005575,73.46939
604638650,74.74747
590346702,73.52941
616908853,77
590482732,74
617174644,77.22772
582115759,73.52941
582408152,73.26733
577859851,72.54902
592297952,73.73737
581297574,73
603547403,75.75758
583543507,73.26733
596859971,73.73737
591554085,74.25743
647411133,81
714833938,89.21569
668481675,83.16832
691424753,87
592551250,74.5098
599787148,75.24752
585870074,72.72727
589342160,73.26733
599318455,74.74747
642969057,80.61224
652731889,81.37255
718565452,90.09901
619348359,77.55102
715599122,89.32039
618634386,77
729843543,92.07921
647041480,80.80808
719393529,90.09901
640499212,79.79798
702137105,87
672552367,83.83838
712330046,89.21569
674768750,83.83838
638569541,80.19802
613842781,77.22772
616659411,78
603107487,75
594761414,74.5098
589980096,73.26733
586848469,73.78641
639700875,80.39216
665169127,82.65306
628710202,78.78788
721509570,90.90909
641593883,80.19802
716181645,89.10891
643342936,80.19802
695684184,86.86869
617164774,76.53061
676792613,86.13861
602560411,75.5102
604831954,76.47059
601908023,75
589810044,73.52941
608015326,75.75758
591350362,73.73737
607719838,75.75758
593034495,74.25743
624478396,78
585231162,73.46939
645494976,80.19802
588470630,73.78641
586726605,74.25743
592774761,74
588227341,73.26733
599060241,75
56189424,6
35143302,4.9505
22325716,1.0101
9792771,1
59452981,2.06186
31604443,3.0303
86282417,7.14286
42976998,5
670726141,83
625855439,78.21782
644594015,80.61224
625260219,78.78788
691164088,86.13861
630265034,78
684215764,86
651661919,81.63265
679476715,84.15842
650113737,81
660016125,82.82828
650450320,81.81818
634999520,79
637138386,79.20792
626573885,78
649530098,81.81818
631477646,79
659873276,82
672481761,84
627917511,79
623524744,77.77778
632308659,79
630591470,79
628422310,78.21782
636862182,79.20792
636362054,79.59184
608447752,75.75758
631671930,79
639335831,79.79798
634620218,79
646026598,80.80808
636032351,79.59184
634271364,78.57143
629794580,79
645328726,79.79798
631274751,79.20792
623660281,77.77778
636434072,79.20792
646928147,80.80808
685891018,85.85859
621614791,77.77778
641470932,80.19802
642357740,80
626387624,78.78788
626183277,78
629472481,78.21782
633694404,79.59184
627699485,78.78788
627528863,78
634621669,79.20792
650913076,80.80808
630721591,78.35052
671625119,84
622003061,78
659686818,82.82828
640886909,80.19802
688649600,86.13861
653746131,82.17822
645589606,79.79798
674890643,84
640507319,80
622973262,78.21782
668118815,83.67347
673586246,84
624291426,77.77778
627238993,79
626218058,78.21782
625858518,78
636355890,79.79798
640441453,79.79798
619793997,77.45098
658744109,82.82828
652336740,81.81818
641521087,80
631205974,78.35052
635771609,79
661741181,82
660294183,82.82828
696007594,87.2549
653612476,83.33333
620330832,77.77778
648245570,81
646016593,79.79798
618639412,77
615920722,77
632963594,79.79798
638665300,79.59184
631430030,78.78788
630624979,78.57143
630615098,78.43137
648156729,81.18812
636653986,80
623604447,78
621512565,77.77778
637256113,79.20792
635814569,79.20792
634303542,78.57143
637624291,80
634777974,79.59184
640241987,79.79798
652815314,81.37255
605771420,76
637826725,79.79798
651668049,81.18812
608500264,76
642757997,80.80808
609351340,75.75758
615747815,77
597676730,75
657255355,82
654174533,81.81818
657793594,82.17822
638320893,78.78788
668406921,85.14851
659953130,82.82828
648289036,81
639708727,78.57143
648781315,81
626838435,77.77778
634784738,79.59184
618710234,77
747988275,93.06931
626052229,78.78788
681994485,85.85859
634181173,78.78788
623618207,78
638999782,79.20792
653671793,81.18812
641106319,80.80808
675956124,85
664402801,83
669238623,84
666653814,83
675424203,84.15842
669672177,83.67347
653443114,82.17822
623509963,78
629188012,78.21782
573151586,70.70707
568731598,71
21485073,0
36384949,4.0404
263877070,31.31313
228899199,28
673048440,83.83838
657214268,81.63265
668330562,82.65306
647368541,80.41237
711627656,89.10891
681617143,85.71429
715338772,89.58333
706649798,87.87879
654612267,81.63265
659418114,82.29167
694173728,85.85859
661291384,81.81818
699891271,87.62887
665304825,83.50515
689978834,86
745751640,92.85714
698001737,86.73469
744887530,93
664391218,82.82828
662213289,82.47423
669534277,83.50515
707249878,88.65979
714438964,88.65979
712995677,89
665040433,82.65306
741133239,92.92929
724734880,90.72165
687502830,85.85859
702563932,87.87879
650375174,80.80808
659740297,81.63265
683665698,84.69388
661069378,82.65306
715232963,89.89899
692479973,86.59794
671867110,83.67347
666221371,82.82828
646607183,80.61224
669346109,83.67347
671892552,83.67347
670553426,83.67347
667972963,83.67347
661576359,81.81818
666709620,82.47423
655606557,82
714078706,88.88889
667270187,83.67347
669195025,83.50515
702308104,87.7551
648848263,81
680489297,84.84848
667056314,83.50515
672569093,83.83838
668187783,82.65306
661113484,81.63265
672472839,84.69388
664382363,82.82828
655196396,80.80808
679383230,84.69388
675035906,84.375
675967212,85
687801117,85.85859
658272419,81.63265
634421146,78.78788
681809992,85
647272982,80.61224
672167516,83.50515
668333311,83.50515
665954692,83.83838
689808787,85.85859
625431278,77.77778
653431656,81.63265
662779902,82.65306
637399999,79.59184
712592484,88.88889
698024007,86.73469
680173463,84.53608
677595274,84.69388
675560034,83.83838
657390356,81.63265
708692461,89
700441678,87.7551
661991383,82.82828
665612317,82.65306
668106394,82.82828
644092211,80.61224
657400076,81.81818
634737189,78.57143
646798533,80.41237
647757987,80.61224
657605191,81.81818
702395072,87.7551
677416796,84.84848
684794414,85.71429
668339141,82.65306
685390108,84.84848
676976027,84.53608
667810005,83.67347
672471959,83.67347
713206032,88.77551
657622851,81.63265
681956390,85.85859
651231418,81.63265
726679063,89.89899
683877660,85
741554125,92.92929
679550587,84.53608
755128756,95.0495
689396554,86.86869
774671692,97
734463551,91
796458396,100
749938492,94.05941
798427670,100
710854599,89
789627905,98.03922
696262244,86.73469
735227165,92
670764272,83.83838
655243931,82
638034289,79.59184
628902195,78.57143
658292481,81.81818
661290159,82.47423
718135626,89.69072
653011069,80.80808
17376867,1.9802
8428087,0
17209613,0
7734752,1
17171897,0
10373534,3
657898045,82
660348865,83
713868731,89.79592
707858823,88
711499409,89.10891
707074520,89
701348564,87
763609011,95
713679294,90.09901
779356185,97.9798
707031561,87.87879
700175274,87
689390851,86
708960209,89
671075266,83.83838
695949665,87.12871
693742411,86.86869
704480204,87.87879
679087616,84.84848
710968234,89.10891
733705071,92.15686
788392727,98.96907
716097364,89.10891
721325836,89.89899
713081467,89.79592
706128601,88.11881
695501101,87.12871
705306010,88.88889
702700024,87.12871
702926352,88
688712808,87
709450531,89
687376723,85.85859
700285036,87.12871
698473144,87
711705391,89
707890929,89
711492594,89
714117711,89
712712627,89.10891
715523143,89
725287055,90.90909
771470440,96.9697
783372647,98
747013040,92.92929
790815188,99
792581457,99.0099
798420362,100
